account_id,customer_id,account_type,balance,currency,branch_code,status,opened_date,created_at,updated_at
24070,1032,Savings,426482.71,INR,BR004,ACTIVE,2021-10-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24071,4735,Current,438956.94,INR,BR002,ACTIVE,2022-05-14,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24072,1140,Savings,299815.63,INR,BR001,ACTIVE,2024-01-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24073,2594,Savings,422809.72,INR,BR003,ACTIVE,2022-11-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24074,4021,Savings,267472.67,INR,BR001,ACTIVE,2020-05-23,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24075,4093,Savings,269570.37,INR,BR004,ACTIVE,2021-09-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24076,4221,Savings,316921.10,INR,BR003,ACTIVE,2022-05-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24077,4293,Savings,498162.64,INR,BR001,ACTIVE,2023-01-04,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24078,3781,Savings,53093.03,INR,BR004,ACTIVE,2022-07-04,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24079,3802,Current,402999.38,INR,BR002,ACTIVE,2022-08-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24080,2243,Savings,166333.30,INR,BR003,ACTIVE,2020-10-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24081,2565,Savings,181252.31,INR,BR003,ACTIVE,2022-01-26,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24082,2583,Current,41186.10,INR,BR002,ACTIVE,2023-01-17,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24083,2932,Savings,176435.32,INR,BR003,ACTIVE,2022-03-01,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24084,1058,Savings,495390.59,INR,BR004,ACTIVE,2025-01-05,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24085,4497,Savings,199137.56,INR,BR002,ACTIVE,2022-05-16,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24086,2299,Savings,335174.27,INR,BR001,ACTIVE,2024-04-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24087,3188,Current,61235.88,INR,BR004,ACTIVE,2024-09-02,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24088,2047,Savings,461326.11,INR,BR002,ACTIVE,2024-07-28,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24089,3949,Savings,423853.14,INR,BR001,ACTIVE,2024-05-02,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24090,1378,Savings,193760.86,INR,BR004,ACTIVE,2024-04-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24091,1922,Savings,174883.20,INR,BR004,ACTIVE,2022-10-15,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24092,1373,Savings,216701.23,INR,BR003,ACTIVE,2023-11-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24093,4135,Savings,205014.16,INR,BR003,ACTIVE,2023-08-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24094,2588,Savings,129767.35,INR,BR002,ACTIVE,2023-01-08,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24095,1778,Current,495432.29,INR,BR001,ACTIVE,2023-06-22,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24096,2366,Savings,405462.68,INR,BR004,ACTIVE,2021-10-15,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24097,1167,Savings,134693.71,INR,BR004,ACTIVE,2020-04-21,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24098,4223,Savings,490880.68,INR,BR002,ACTIVE,2022-05-17,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24099,3571,Savings,8749.54,INR,BR003,ACTIVE,2020-07-29,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24100,3012,Savings,219510.92,INR,BR004,ACTIVE,2020-06-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24101,4679,Savings,285173.11,INR,BR004,ACTIVE,2021-11-01,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24102,1584,Savings,19755.72,INR,BR003,ACTIVE,2021-11-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24103,3549,Current,81357.56,INR,BR001,ACTIVE,2020-10-15,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24104,3944,Savings,129807.41,INR,BR001,ACTIVE,2024-03-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24105,1999,Current,360393.30,INR,BR003,ACTIVE,2020-02-06,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24106,1560,Current,469932.02,INR,BR004,ACTIVE,2022-03-06,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24107,4420,Savings,312643.01,INR,BR003,ACTIVE,2023-08-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24108,4344,Current,300564.01,INR,BR001,ACTIVE,2021-05-22,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24109,4502,Savings,268842.80,INR,BR002,ACTIVE,2022-03-28,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24110,2012,Savings,176001.12,INR,BR002,ACTIVE,2023-03-03,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24111,4679,Savings,414029.46,INR,BR001,ACTIVE,2023-05-17,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24112,1233,Savings,270842.95,INR,BR001,ACTIVE,2023-09-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24113,1560,Current,115821.49,INR,BR001,ACTIVE,2024-07-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24114,2232,Savings,69278.77,INR,BR003,ACTIVE,2020-10-31,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24115,4525,Savings,492770.74,INR,BR002,ACTIVE,2024-04-28,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24116,2763,Savings,9719.13,INR,BR001,ACTIVE,2021-06-14,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24117,2525,Savings,497852.30,INR,BR004,ACTIVE,2023-12-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24118,1921,Savings,109933.35,INR,BR002,ACTIVE,2022-08-21,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24119,4661,Current,329117.22,INR,BR003,ACTIVE,2022-03-13,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24120,3909,Current,151464.73,INR,BR004,ACTIVE,2020-11-15,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24121,2243,Savings,430045.40,INR,BR003,ACTIVE,2021-02-23,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24122,3920,Savings,272179.22,INR,BR001,ACTIVE,2020-05-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24123,1081,Savings,71387.82,INR,BR001,ACTIVE,2024-12-25,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24124,4621,Savings,135647.67,INR,BR001,ACTIVE,2024-07-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24125,3662,Savings,160838.97,INR,BR004,ACTIVE,2020-03-05,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24126,1703,Current,475393.23,INR,BR001,ACTIVE,2023-08-08,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24127,1541,Savings,383602.47,INR,BR002,ACTIVE,2024-10-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24128,2850,Savings,414964.07,INR,BR001,ACTIVE,2023-07-05,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24129,3813,Savings,27073.84,INR,BR002,ACTIVE,2020-02-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24130,2275,Savings,289812.32,INR,BR004,ACTIVE,2021-10-08,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24131,3786,Savings,499589.29,INR,BR003,ACTIVE,2021-10-01,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24132,3654,Current,392814.62,INR,BR003,ACTIVE,2025-01-03,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24133,4487,Savings,61233.13,INR,BR002,ACTIVE,2022-05-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24134,4158,Savings,339730.27,INR,BR004,ACTIVE,2021-12-05,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24135,1622,Savings,372916.59,INR,BR002,ACTIVE,2024-12-21,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24136,2241,Current,257609.93,INR,BR001,ACTIVE,2020-02-01,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24137,4070,Savings,40297.82,INR,BR001,ACTIVE,2023-08-04,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24138,3244,Savings,18308.43,INR,BR001,ACTIVE,2022-06-03,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24139,4043,Savings,468967.04,INR,BR003,ACTIVE,2021-07-06,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24140,2321,Savings,148562.26,INR,BR002,ACTIVE,2022-09-14,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24141,3994,Savings,227329.55,INR,BR004,ACTIVE,2023-08-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24142,3092,Current,397843.49,INR,BR002,ACTIVE,2023-10-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24143,3441,Savings,344941.11,INR,BR002,ACTIVE,2022-01-29,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24144,2467,Savings,484314.28,INR,BR002,ACTIVE,2021-02-22,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24145,2114,Savings,58372.34,INR,BR001,ACTIVE,2022-01-20,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24146,3203,Savings,353752.87,INR,BR001,ACTIVE,2024-01-08,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24147,4026,Savings,67110.25,INR,BR002,ACTIVE,2024-04-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24148,4550,Savings,1082.58,INR,BR001,ACTIVE,2023-09-08,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24149,2645,Savings,60994.88,INR,BR003,ACTIVE,2022-05-15,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24150,1059,Savings,308746.20,INR,BR001,ACTIVE,2022-10-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24151,3158,Current,338420.18,INR,BR003,ACTIVE,2022-10-18,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24152,1479,Savings,219731.60,INR,BR003,ACTIVE,2021-03-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24153,3666,Current,68561.03,INR,BR002,ACTIVE,2021-02-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24154,2923,Savings,317395.64,INR,BR002,ACTIVE,2024-06-17,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24155,2757,Savings,43822.92,INR,BR001,ACTIVE,2022-04-23,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24156,2799,Savings,71721.44,INR,BR004,ACTIVE,2021-11-28,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24157,2618,Savings,256775.27,INR,BR002,ACTIVE,2021-05-04,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24158,1784,Savings,170846.26,INR,BR003,ACTIVE,2023-03-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24159,4121,Savings,232912.21,INR,BR003,ACTIVE,2023-10-11,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24160,2401,Savings,363345.34,INR,BR001,ACTIVE,2020-02-18,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24161,2056,Savings,80843.51,INR,BR003,ACTIVE,2021-06-06,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24162,2510,Savings,446650.28,INR,BR002,ACTIVE,2022-08-29,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24163,3649,Current,280180.55,INR,BR001,ACTIVE,2022-06-22,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24164,3988,Savings,12024.54,INR,BR001,ACTIVE,2022-06-03,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24165,4040,Savings,314597.97,INR,BR004,ACTIVE,2024-07-29,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24166,3579,Savings,232126.29,INR,BR001,ACTIVE,2020-04-12,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24167,2027,Savings,351117.92,INR,BR004,ACTIVE,2024-01-04,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24168,1378,Savings,392232.78,INR,BR002,ACTIVE,2021-05-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24169,1572,Savings,469483.58,INR,BR003,ACTIVE,2020-12-13,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24170,2955,Current,499174.55,INR,BR002,ACTIVE,2020-11-01,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24171,4314,Savings,275258.88,INR,BR001,ACTIVE,2023-02-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24172,2565,Savings,281192.67,INR,BR004,ACTIVE,2020-03-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24173,1587,Savings,12200.18,INR,BR003,ACTIVE,2022-10-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24174,4654,Current,432720.07,INR,BR001,ACTIVE,2021-02-23,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24175,2619,Savings,15330.28,INR,BR002,ACTIVE,2021-08-17,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24176,1357,Savings,316699.74,INR,BR001,ACTIVE,2022-11-12,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24177,1685,Savings,50189.91,INR,BR004,ACTIVE,2022-10-23,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24178,2947,Savings,143633.46,INR,BR002,ACTIVE,2023-10-04,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24179,4269,Savings,71024.45,INR,BR001,ACTIVE,2024-12-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24180,3906,Savings,69559.75,INR,BR004,ACTIVE,2023-08-31,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24181,4491,Savings,38225.89,INR,BR001,ACTIVE,2022-04-16,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24182,1659,Current,159623.11,INR,BR004,ACTIVE,2024-05-22,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24183,2297,Savings,212402.02,INR,BR001,ACTIVE,2022-04-13,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24184,2526,Savings,232772.12,INR,BR002,ACTIVE,2023-01-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24185,3083,Savings,220414.31,INR,BR002,ACTIVE,2021-05-04,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24186,4055,Savings,262322.33,INR,BR002,ACTIVE,2021-03-17,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24187,4697,Savings,430033.68,INR,BR002,ACTIVE,2022-04-08,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24188,3509,Savings,316266.51,INR,BR002,ACTIVE,2022-04-25,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24189,3766,Current,9625.55,INR,BR003,ACTIVE,2023-01-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24190,2694,Savings,87303.19,INR,BR001,ACTIVE,2023-10-15,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24191,4325,Savings,175125.96,INR,BR002,ACTIVE,2024-07-28,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24192,2658,Savings,474572.81,INR,BR003,ACTIVE,2022-08-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24193,1512,Savings,39961.62,INR,BR003,ACTIVE,2023-01-06,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24194,2072,Savings,398011.70,INR,BR001,ACTIVE,2022-07-16,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24195,4257,Savings,17513.47,INR,BR004,ACTIVE,2020-04-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24196,3539,Savings,181906.05,INR,BR001,ACTIVE,2020-07-31,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24197,3321,Current,385304.23,INR,BR001,ACTIVE,2025-01-17,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24198,2637,Savings,172620.74,INR,BR004,ACTIVE,2024-03-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24199,2013,Savings,215710.75,INR,BR004,ACTIVE,2024-05-14,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24200,3575,Savings,452746.96,INR,BR002,ACTIVE,2021-04-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24201,2152,Current,34018.38,INR,BR004,ACTIVE,2020-06-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24202,1210,Savings,264303.50,INR,BR004,ACTIVE,2022-04-21,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24203,1624,Current,183752.54,INR,BR001,ACTIVE,2022-11-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24204,2806,Savings,481942.02,INR,BR001,ACTIVE,2020-02-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24205,2166,Current,397051.22,INR,BR001,ACTIVE,2020-05-08,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24206,1173,Savings,61916.31,INR,BR004,ACTIVE,2023-12-25,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24207,2889,Savings,463777.47,INR,BR003,ACTIVE,2025-01-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24208,4750,Current,106395.44,INR,BR002,ACTIVE,2025-01-05,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24209,1447,Savings,43324.00,INR,BR001,ACTIVE,2022-09-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24210,4191,Savings,271255.05,INR,BR003,ACTIVE,2020-05-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24211,4787,Current,368579.15,INR,BR002,ACTIVE,2023-07-04,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24212,1011,Savings,365817.63,INR,BR001,ACTIVE,2021-07-06,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24213,1761,Savings,267493.98,INR,BR003,ACTIVE,2020-12-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24214,2328,Savings,246876.00,INR,BR002,ACTIVE,2022-10-11,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24215,2784,Savings,484802.40,INR,BR001,ACTIVE,2023-03-22,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24216,2178,Current,410458.86,INR,BR001,ACTIVE,2021-04-05,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24217,3371,Savings,349621.38,INR,BR003,ACTIVE,2023-09-06,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24218,4609,Savings,98410.52,INR,BR004,ACTIVE,2022-01-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24219,1977,Current,410065.57,INR,BR004,ACTIVE,2024-10-31,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24220,3493,Current,387147.05,INR,BR001,ACTIVE,2020-12-08,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24221,3390,Savings,496021.27,INR,BR003,ACTIVE,2022-05-16,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24222,3269,Savings,67364.56,INR,BR004,ACTIVE,2020-03-18,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24223,3158,Savings,357932.40,INR,BR004,ACTIVE,2020-09-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24224,3458,Current,489562.51,INR,BR004,ACTIVE,2021-05-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24225,4490,Savings,231833.92,INR,BR003,ACTIVE,2024-09-13,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24226,4674,Current,366971.81,INR,BR003,ACTIVE,2020-02-12,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24227,3553,Current,487709.95,INR,BR002,ACTIVE,2021-08-21,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24228,2801,Savings,274194.96,INR,BR004,ACTIVE,2020-10-22,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24229,1040,Savings,349821.76,INR,BR003,ACTIVE,2023-09-20,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24230,4581,Savings,11022.32,INR,BR002,ACTIVE,2024-04-01,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24231,2483,Savings,260312.89,INR,BR001,ACTIVE,2021-03-20,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24232,3311,Savings,178477.26,INR,BR002,ACTIVE,2024-10-29,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24233,4742,Savings,66491.08,INR,BR004,ACTIVE,2024-04-02,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24234,4190,Savings,388126.82,INR,BR003,ACTIVE,2023-09-06,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24235,4522,Current,20505.65,INR,BR004,ACTIVE,2024-03-16,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24236,4840,Savings,452527.71,INR,BR004,ACTIVE,2024-12-23,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24237,4486,Savings,259369.06,INR,BR001,ACTIVE,2020-09-16,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24238,3756,Current,324466.83,INR,BR003,ACTIVE,2022-10-26,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24239,2850,Savings,171185.69,INR,BR003,ACTIVE,2023-10-21,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24240,1823,Savings,91914.32,INR,BR001,ACTIVE,2022-12-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24241,4598,Savings,122633.06,INR,BR003,ACTIVE,2024-04-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24242,1461,Current,116914.20,INR,BR002,ACTIVE,2024-07-12,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24243,2142,Savings,467965.11,INR,BR004,ACTIVE,2023-07-09,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24244,1217,Savings,393882.36,INR,BR001,ACTIVE,2022-07-01,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24245,2741,Current,426515.53,INR,BR001,ACTIVE,2022-08-19,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24246,3125,Savings,367701.15,INR,BR004,ACTIVE,2021-06-03,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24247,2445,Savings,322131.63,INR,BR001,ACTIVE,2021-04-01,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24248,3940,Savings,264409.47,INR,BR003,ACTIVE,2021-03-27,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24249,2196,Savings,133475.43,INR,BR003,ACTIVE,2022-09-26,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24250,3438,Savings,364593.31,INR,BR004,ACTIVE,2021-09-07,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24251,4098,Savings,69155.62,INR,BR001,ACTIVE,2020-02-18,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24252,2152,Current,256019.71,INR,BR002,ACTIVE,2021-10-11,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24253,1374,Current,98442.11,INR,BR004,ACTIVE,2022-03-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24254,1654,Savings,252874.89,INR,BR003,ACTIVE,2025-01-07,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24255,1904,Savings,194311.85,INR,BR003,ACTIVE,2022-06-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24256,4096,Savings,27686.36,INR,BR003,ACTIVE,2021-05-29,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24257,4542,Savings,289597.64,INR,BR002,ACTIVE,2022-02-24,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24258,1744,Savings,91733.27,INR,BR003,ACTIVE,2021-01-26,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24259,3471,Savings,81416.36,INR,BR004,ACTIVE,2024-11-07,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24260,4249,Savings,192798.58,INR,BR004,ACTIVE,2020-03-13,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24261,1853,Savings,193011.50,INR,BR004,ACTIVE,2020-07-03,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24262,2771,Savings,433611.97,INR,BR003,ACTIVE,2021-11-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24263,1831,Savings,282753.87,INR,BR002,ACTIVE,2023-02-18,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24264,2562,Savings,427429.15,INR,BR002,ACTIVE,2023-10-30,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24265,4338,Savings,74270.99,INR,BR003,ACTIVE,2024-08-10,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24266,1973,Savings,179297.82,INR,BR001,ACTIVE,2020-01-29,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24267,4946,Savings,278109.48,INR,BR001,ACTIVE,2022-07-12,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24268,3677,Savings,105507.90,INR,BR004,ACTIVE,2021-01-05,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
24269,3618,Savings,64900.48,INR,BR002,ACTIVE,2020-10-21,2026-05-16 10:42:26.8907639,2026-05-16 10:42:26.8907639
